fecha,titulo,autor,co_autores,ano_pub,DOI,revista,edad_45,factores_ee,reporte_rr,reporte_or,envejecimiento_es,cohorte,estudio_ee,accion,comentario
22/09/2021,Memory flexibility training for autobiographical memory as an intervention for maintaining social and mental well-being in older adults.,Leahy,"Leahy, Fiona; Ridout, Nathan; Holland, Carol",2018,10.1080/09658211.2018.1464582,"Memory (Hove, England)",1,2,2,2,2,4,2,,
20/09/2021,Higher testosterone levels are associated with less loss of lean body mass in older men.,LeBlanc,"LeBlanc, Erin S.; Wang, Patty Y.; Lee, Christine G.; Barrett-Connor, Elizabeth; Cauley, Jane A.; Hoffman, Andrew R.; Laughlin, Gail A.; Marshall, Lynn M.; Orwoll, Eric S.",2011,10.1210/jc.2011-0312,The Journal of clinical endocrinology and metabolism,1,2,2,2,2,2,2,,
02/09/2021,"10 Years of SABE Study: background, methodology and organization of the study.",LebrÃ£o,"Lebrão, Maria Lúcia; Duarte, Yeda Aparecida de Oliveira; Santos, Jair Lício Ferreira; Silva, Nilza Nunes da",2019,10.1590/1980-549720180002.supl.2,Revista brasileira de epidemiologia = Brazilian journal of epidemiology,1,2,2,2,2,1,1,2,Reporte metodol�gico
07/09/2021,Body-Mind-Spirit Practice for Healthy Aging.,Lee,"Lee, Eun-Kyoung Othelia; Yoon, Hyunsook; Lee, Jungui; Yoon, Jiyoung; Chang, Eunjin",2012,10.1080/03601277.2011.567182,Educational Gerontology,1,2,2,2,2,4,2,,
07/09/2021,Changes in Brain Volume Associated With Vegetable Intake in a General Population.,Lee,"Lee, Sunghee; Kim, Eun Young; Shin, Chol",2019,10.1080/07315724.2018.1563002,Journal of the American College of Nutrition,1,2,2,2,2,3,2,,
13/09/2021,Do cherished children age successfully? Longitudinal findings from the Veterans Affairs Normative Aging Study.,Lee,"Lee, Lewina O.; Aldwin, Carolyn M.; Kubzansky, Laura D.; Chen, Edith; Mroczek, Daniel K.; Wang, Joyce M.; Spiro, Avron",2015,10.1037/pag0000050,Psychology and aging,1,2,2,2,2,1,1,,
14/09/2021,Estimating quality of life with biomarkers among older Korean adults: A machine-learning approach.,Lee,"Lee, Sung-Ha; Choi, Incheol; Ahn, Woo-Young; Shin, Enyoung; Cho, Sung-Il; Kim, Sunyoung; Oh, Bumjo",2020,10.1016/j.archger.2019.103966,Archives of gerontology and geriatrics,2,2,2,2,2,4,1,,
04/10/2021,Spaceflight-Associated Brain White Matter Microstructural Changes and Intracranial Fluid Redistribution.,Lee,"Lee, Jessica K.; Koppelmans, Vincent; Riascos, Roy F.; Hasan, Khader M.; Pasternak, Ofer; Mulavara, Ajitkumar P.; Bloomberg, Jacob J.; Seidler, Rachael D.",2019,10.1001/jamaneurol.2018.4882,JAMA neurology,2,2,2,2,2,1,2,,Unidad de medici�n mri
05/10/2021,"The European Male Ageing Study (EMAS): design, methods and recruitment.",Lee,"Lee, David M.; O'Neill, Terence W.; Pye, Stephen R.; Silman, Alan J.; Finn, Joseph D.; Pendleton, Neil; Tajar, Abdelouahid; Bartfai, Gyorgy; Casanueva, Felipe; Forti, Gianni; Giwercman, Aleksander; Huhtaniemi, Ilpo T.; Kula, Krzysztof; Punab, Margus; Boonen, Steven; Vanderschueren, Dirk; Wu, Frederick C. W.",2009,10.1111/j.1365-2605.2008.00879.x,International journal of andrology,2,2,2,2,2,4,1,,Metodolog�a de un estudio de RR
06/10/2021,"Widowhood, leisure activity engagement, and cognitive function among older adults.",Lee,"Lee, Yura; Chi, Iris; A Palinkas, Lawrence",2019,10.1080/13607863.2018.1450837,Aging & mental health,1,2,2,2,2,1,2,,
22/09/2021,Neighborhood Disadvantage and Biological Aging: Using Marginal Structural Models to Assess the Link Between Neighborhood Census Variables and Epigenetic Aging.,Lei,"Lei, Man-Kit; Simons, Ronald L.; Beach, Steven R. H.; Philibert, Robert A.",2019,10.1093/geronb/gbx015,"The journals of gerontology. Series B, Psychological sciences and social sciences",2,2,2,2,2,4,2,,
07/09/2021,BMI and healthy life expectancy in old and very old women.,Leigh,"Leigh, L.; Byles, J. E.; Jagger, C.",2016,10.1017/S0007114516002403,The British journal of nutrition,1,2,2,2,2,1,2,,Healthy life expectancy
09/09/2021,Comparison of Psychosocial Variables Associated With Loneliness in Centenarian vs Elderly Populations in New Zealand.,Leitch,"Leitch, Sharon; Glue, Paul; Gray, Andrew R.; Greco, Philippa; Barak, Yoram",2018,10.1001/jamanetworkopen.2018.3880,JAMA network open,1,2,2,2,2,4,2,,
04/10/2021,Sleep duration and risk of fatal and nonfatal stroke: a prospective study and meta-analysis.,Leng,"Leng, Yue; Cappuccio, Francesco P; Wainwright, Nick W J; Surtees, Paul G; Luben, Robert; Brayne, Carol; Khaw, Kay-Tee",2015,10.1212/WNL.0000000000001371,Neurology,2,2,2,2,2,1,2,,
24/09/2021,Nutritional risk in community-dwelling older men: the Manitoba follow-up study.,Lengyel,"Lengyel, Christina O.; Tate, Robert B.; Bayomi, Dennis J.",2014,10.3148/75.2.2014.84,Canadian journal of dietetic practice and research : a publication of Dietitians of Canada = Revue canadienne de la pratique et de la recherche en dietetique : une  publication des Dietetistes du Canada,1,2,2,2,1,3,2,,
06/10/2021,Trajectories of nutritional risk of survivors of the Manitoba Follow-up Study.,Lengyel,"Lengyel, C. O.; Tate, R. B.; Jiang, D.",2015,,Canadian Journal of Dietetic Practice & Research,1,2,2,2,2,1,1,,
05/10/2021,The effect of social participation on the subjective and objective health status of the over-fifties: evidence from SHARE.,LEONE,"LEONE, TIZIANA; HESSEL, PHILIPP",2016,10.1017/S0144686X15000148,Ageing & Society,2,2,2,2,2,4,1,,
05/10/2021,The impact of dysphagia on quality of life in ageing and Parkinson's disease as measured by the swallowing quality of life (SWAL-QOL) questionnaire.,Leow,"Leow, Li Pyn; Huckabee, Maggie-Lee; Anderson, Tim; Beckert, Lutz",2010,10.1007/s00455-009-9245-9,Dysphagia,2,2,2,2,2,4,2,,
05/10/2021,Swallow respiratory patterns and aging: presbyphagia or dysphagia?,Leslie,"Leslie, Paula; Drinnan, Michael J.; Ford, Gary A.; Wilson, Janet A.",2005,10.1093/gerona/60.3.391,"The journals of gerontology. Series A, Biological sciences and medical sciences",2,2,2,2,2,4,2,,
14/09/2021,Exercise interveNtion outdoor proJect in the cOmmunitY for older people - the ENJOY Senior Exercise Park project translation research protocol.,Levinger,"Levinger, Pazit; Panisset, Maya; Dunn, Jeremy; Haines, Terry; Dow, Briony; Batchelor, Frances; Biddle, Stuart; Duque, Gustavo; Hill, Keith D.",2019,10.1186/s12889-019-7125-2,BMC Public Health,1,2,2,2,2,4,2,,
02/09/2021,Active coping shields against negative aging self-stereotypes contributing to psychiatric conditions.,Levy,"Levy, Becca R.; Chung, Pil H.; Slade, Martin D.; Van Ness, Peter H.; Pietrzak, Robert H.",2019,10.1016/j.socscimed.2019.02.035,Social science & medicine (1982),1,2,2,2,2,1,2,,
30/09/2021,Planning in Dutch health promotion practice: a comprehensive view.,Lezwijn,"Lezwijn, Jeanette; Wagemakers, Annemarie; Vaandrager, Lenneke; Koelen, Maria; van Woerkum, Cees",2014,10.1093/heapro/das051,Health promotion international,2,2,2,2,2,4,2,,
14/09/2021,"Genome-wide admixture and association study of serum iron, ferritin, transferrin saturation and total iron binding capacity in African Americans.",Li,"Li, Jin; Lange, Leslie A.; Duan, Qing; Lu, Yurong; Singleton, Andrew B.; Zonderman, Alan B.; Evans, Michele K.; Li, Yun; Taylor, Herman A.; Willis, Monte S.; Nalls, Mike; Wilson, James G.; Lange, Ethan M.",2015,10.1093/hmg/ddu454,Human molecular genetics,2,2,2,2,2,3,1,,
21/09/2021,Leisure activities and disability in activities of daily living among the oldest-old Chinese population: evidence from the Chinese Longitudinal Healthy Longevity Study.,Li,"Li, Zhi-Hao; Chen, Qing; Byers Kraus, Virginia; Shen, Dong; Zhang, Xi-Ru; Zhang, Pei-Dong; Zhong, Wen-Fang; Lv, Yue-Bin; Huang, Qing-Mei; Song, Wei-Qi; Wang, Dong; Wu, Xian-Bo; Shi, Xiao-Ming; Mao, Chen",2020,10.18632/aging.103287,Aging,1,2,2,2,2,1,1,,
04/10/2021,Social network types and the health of older adults: exploring reciprocal associations.,Li,"Li, Ting; Zhang, Yanlong",2015,10.1016/j.socscimed.2015.02.007,Social science & medicine (1982),2,2,2,2,2,1,1,,
09/09/2021,Connecting at Local Level: Exploring Opportunities for Future Design of Technology to Support Social Connections in Age-Friendly Communities.,Liddle,"Liddle, Jennifer; Pitcher, Nicole; Montague, Kyle; Hanratty, Barbara; Standing, Holly; Scharf, Thomas",2020,10.3390/ijerph17155544,International journal of environmental research and public health,1,2,2,2,2,4,2,,Cualitativo
06/10/2021,Trajectories of Life Satisfaction and their Predictors among Korean Older Adults.,Lim,"Lim, Hyun Ja; Min, Dae Kee; Thorpe, Lilian; Lee, Chel Hee",2017,10.1186/s12877-017-0485-5,BMC geriatrics,1,2,2,2,2,1,2,,
07/09/2021,Cardiac MRI Reveals Late Diastolic Changes in Left Ventricular Relaxation Patterns During Healthy Aging.,Lin,"Lin, Kai; Ma, Heng; Sarnari, Roberto; Li, Debiao; Lloyd-Jones, Donald M.; Markl, Michael; Carr, James C.",2021,10.1002/jmri.27382,Journal of magnetic resonance imaging : JMRI,1,2,2,2,2,4,2,,
05/10/2021,The Benefits of Continuous Leisure Participation in Relocation Adjustment Among Residents of Long-Term Care Facilities.,Lin,"Lin, Li-Jung; Yen, Hsin-Yen",2018,10.1097/jnr.0000000000000263,The journal of nursing research : JNR,1,2,2,2,2,4,2,,
06/09/2021,Association Between a Woman's Age at First Birth and High Blood Pressure.,Lind,"Lind, Joanne M.; Hennessy, Annemarie; Chiu, Christine L.",2015,10.1097/MD.0000000000000697,Medicine,1,2,2,2,2,5,1,,
22/09/2021,More than the epidemiology of Alzheimer's disease: contributions of the Canadian Study of Health and Aging.,Lindsay,"Lindsay, Joan; Sykes, Elizabeth; McDowell, Ian; Verreault, René; Laurin, Danielle",2004,10.1177/070674370404900202,Canadian journal of psychiatry. Revue canadienne de psychiatrie,1,2,2,2,2,1,1,,
04/10/2021,"Social Participation during the Transition to Retirement: Findings on Work, Health and Physical Activity beyond Retirement from an Interview Study over the Course of 3 Years.",Lippke,"Lippke, Sonia; Cihlar, Volker",2021,10.1080/01924788.2020.1728471,"Activities, Adaptation & Aging",1,2,2,2,2,3,2,,
06/09/2021,Association between nighttime sleep and successful aging among older Chinese people.,Liu,"Liu, Huaqing; Byles, Julie E.; Xu, Xiaoyue; Zhang, Min; Wu, Xuesen; Hall, John J.",2016,10.1016/j.sleep.2016.04.016,Sleep medicine,1,1,2,1,1,4,2,,
09/09/2021,Diet Quality Is Associated With Mortality in Adults Aged 80 Years and Older: A Prospective Study.,Liu,"Liu, Yi-Hsuan; Gao, Xiang; Mitchell, Diane C.; Wood, G. Craig; Still, Christopher D.; Jensen, Gordon L.",2019,10.1111/jgs.16089,Journal of the American Geriatrics Society,1,2,2,2,2,1,1,,
13/09/2021,Dietary Habits and Risk of Kidney Function Decline in an Urban Population.,Liu,"Liu, Yang; Kuczmarski, Marie Fanelli; Miller, Edgar R. 3rd; Nava, M. Berenice; Zonderman, Alan B.; Evans, Michele K.; Powe, Neil R.; Crews, Deidra C.",2017,10.1053/j.jrn.2016.08.007,Journal of renal nutrition : the official journal of the Council on Renal Nutrition of the National Kidney Foundation,1,2,2,2,2,2,1,,
13/09/2021,Effects of oxygen saturation on all-cause mortality among the elderly over 65 years old in 9 longevity areas of China.,Liu,"Liu, D.; Zhao, F.; Huang, Q. M.; Lyu, Y. B.; Zhong, W. F.; Zhou, J. H.; Li, Z. H.; Qu, Y. L.; Liu, L.; Liu, Y. C.; Wang, J. N.; Cao, Z. J.; Wu, X. B.; Mao, C.; Shi, X. M.",2021,10.3760/cma.j.cn112150-20200630-00952,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],1,2,2,2,2,2,1,,
14/09/2021,Evaluation of successful aging among older people in China: Results from China health and retirement longitudinal study.,Liu,"Liu, Huaqing; Byles, Julie E.; Xu, Xiaoyue; Zhang, Min; Wu, Xuesen; Hall, John J.",2017,10.1111/ggi.12848,Geriatrics & Gerontology International,1,1,2,1,1,1,2,,
22/09/2021,Noradrenergic-dependent functions are associated with age-related locus coeruleus signal intensity differences.,Liu,"Liu, Kathy Y.; Kievit, Rogier A.; Tsvetanov, Kamen A.; Betts, Matthew J.; Düzel, Emrah; Rowe, James B.; Howard, Robert; Hämmerer, Dorothea",2020,10.1038/s41467-020-15410-w,Nature communications,1,2,2,2,2,4,1,,
04/10/2021,Social Engagement and Elderly Health in China: Evidence from the China Health and Retirement Longitudinal Survey (CHARLS).,Liu,"Liu, Jin; Rozelle, Scott; Xu, Qing; Yu, Ning; Zhou, Tianshu",2019,10.3390/ijerph16020278,International journal of environmental research and public health,1,2,2,2,2,3,2,,
06/10/2021,What factors influence healthy aging? A person-centered approach among older adults in Taiwan.,Liu,"Liu, Li-Fan; Su, Pei-Fang",2017,10.1111/ggi.12774,Geriatrics & gerontology international,1,1,3,3,1,1,1,,
05/10/2021,Successful ageing in adversity: the LASER-AD longitudinal study.,Livingston,"Livingston, G.; Cooper, C.; Woods, J.; Milne, A.; Katona, C.",2008,10.1136/jnnp.2007.126706,"Journal of neurology, neurosurgery, and psychiatry",1,2,2,2,2,3,2,,
07/09/2021,Comparison of functional fitness in elderlies with reference values by Rikli and Jones and after one-year of health intervention programs.,Lobo,"Lobo, A.; Carvalho, J.; Santos, P.",2011,,Journal of Sports Medicine & Physical Fitness,1,2,2,2,2,4,2,,
04/10/2021,Sexual function in the late postmenopause: a decade of follow-up in a population-based cohort of Australian women.,LonnÃ¨e-Hoffmann,"Lonnèe-Hoffmann, Risa A. M.; Dennerstein, Lorraine; Lehert, Philippe; Szoeke, Cassandra",2014,10.1111/jsm.12590,The journal of sexual medicine,1,2,2,2,2,1,1,,
01/10/2021,Resistance Training Associated with Dietetic Advice Reduces Inflammatory Biomarkers in the Elderly.,Lopes,"Lopes, Lilian Maria Peixoto; de Oliveira, Emerson Cruz; Becker, Lenice Kappes; Costa, Guilherme de Paula; Pinto, Kelerson Mauro de Castro; Talvani, André; Carraro, Júlia Cristina Cardoso; Coelho, Daniel Barbosa",2020,10.1155/2020/7351716,BioMed research international,1,2,2,2,2,4,2,,intervenci�n 
01/10/2021,Relation of social integration to inflammatory marker concentrations in men and women 70 to 79 years.,Loucks,"Loucks, Eric B.; Berkman, Lisa F.; Gruenewald, Tara L.; Seeman, Teresa E.",2006,10.1016/j.amjcard.2005.10.043,The American journal of cardiology,1,2,2,2,2,4,1,,
04/10/2021,Social integration is associated with fibrinogen concentration in elderly men.,Loucks,"Loucks, Eric B.; Berkman, Lisa F.; Gruenewald, Tara L.; Seeman, Teresa E.",2005,10.1097/01.psy.0000160482.89163.e8,Psychosomatic medicine,1,2,2,2,2,4,1,,
20/09/2021,Heterogeneity in healthy aging.,Lowsky,"Lowsky, David J.; Olshansky, S. Jay; Bhattacharya, Jay; Goldman, Dana P.",2014,10.1093/gerona/glt162,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,2,2,2,1,4,2,,
04/10/2021,Social Participation and Healthy Aging Among the Older Japanese:  The Ohsaki Cohort 2006 Study,Lu,"Lu, Yukai; Matsuyama, Sanae MS; Tanji, Fumiya; Otsuka, Tatsui; Tomata, Yasutake; Tsuji, Ichiro",,10.1093/gerona/glab101,Journals of Gerontology,1,1,2,1,1,2,2,,
06/09/2021,Are Self-perceptions of Aging Associated With Health Trajectories Among Middle-Aged and Older Adults?,Luo,"Luo, Meng Sha; Li, Lydia W.",2020,10.1093/geront/gnz092,The Gerontologist,1,2,2,2,1,1,2,3,
06/09/2021,Association between obesity status and successful aging among older people in China: evidence from CHARLS.,Luo,"Luo, Huiqiang; Ren, Xiaohui; Li, Jijie; Wu, Kan; Wang, Yixi; Chen, Qing; Li, Ningxiu",2020,10.1186/s12889-020-08899-9,BMC public health,1,1,2,1,1,5,2,,
14/09/2021,Healthy Ageing and Biomarkers Cohort Study (HABCS): a cohort profile.,Lv,"Lv, Yuebin; Mao, Chen; Yin, Zhaoxue; Li, Furong; Wu, Xianbo; Shi, Xiaoming",2019,10.1136/bmjopen-2018-026513,BMJ open,1,2,2,2,2,1,1,,Perfil de una cohorte. 
02/09/2021,"Adult height, dietary patterns, and healthy aging.",Ma,"Ma, Wenjie; Hagan, Kaitlin A.; Heianza, Yoriko; Sun, Qi; Rimm, Eric B.; Qi, Lu",2017,10.3945/ajcn.116.147256,The American journal of clinical nutrition,1,1,2,1,1,1,2,,
05/10/2021,The effect of age and gender on anti-saccade performance: Results from a large cohort of healthy aging individuals,Mack,"Mack, David J.; Heinzel, Sebastian; Pilotto, Andrea; Stetz, Lena; Lachenmaier, Sandra; Gugolz, Leonie; Srulijes, Karin; Eschweiler, Gerhard W.; Sunkel, Ulrike; Berg, Daniela; Ilg, Uwe J.",2020,10.1111/ejn.14878,Journal of Neuroscience,1,2,2,2,1,4,2,,
07/09/2021,Changes in physical and mental health functioning during retirement transition: a register-linkage follow-up study.,MÃ¤nty,"Mänty, Minna; Kouvonen, Anne; Lallukka, Tea; Lahti, Jouni; Lahelma, Eero; Rahkonen, Ossi",2018,10.1093/eurpub/cky013,European journal of public health,1,2,2,2,2,3,2,,
24/09/2021,Personality traits and inflammation in men and women in their early 70s: the Lothian Birth Cohort 1936 study of healthy aging.,MÃµttus,"Mõttus, René; Luciano, Michelle; Starr, John M.; Pollard, Martha C.; Deary, Ian J.",2013,10.1097/PSY.0b013e31827576cc,Psychosomatic medicine,1,2,2,2,2,1,2,,
04/10/2021,Socio-economic inequalities in C-reactive protein levels: Evidence from longitudinal studies in England and Indonesia.,Maharani,"Maharani, Asri",2019,10.1016/j.bbi.2019.08.003,"Brain, behavior, and immunity",1,2,2,2,2,1,1,,
14/09/2021,Functional dedifferentiation of associative resting state networks in older adults - A longitudinal study.,Malagurski,"Malagurski, Brigitta; Liem, Franziskus; Oschwald, Jessica; Mérillat, Susan; Jäncke, Lutz",2020,10.1016/j.neuroimage.2020.116680,NeuroImage,1,2,2,2,2,1,2,,
09/09/2021,Design and baseline characteristics of the Biomarkers Of Risk In Colorectal Cancer (BORICC) Follow-Up study: A 12+ years follow-up.,Malcomson,"Malcomson, F. C.; Breininger, S. P.; ElGendy, K.; Joel, A.; Ranathunga, Rmtk; Hill, T. R.; Bradburn, D. Michael; Turnbull, D. M.; Greaves, L. C.; Mathers, J. C.",2019,10.1177/0260106019866963,Nutrition and health,1,2,2,2,2,3,2,,
22/09/2021,Midlife Eriksonian psychosocial development: Setting the stage for late-life cognitive and emotional health.,Malone,"Malone, Johanna C.; Liu, Sabrina R.; Vaillant, George E.; Rentz, Dorene M.; Waldinger, Robert J.",2016,10.1037/a0039875,Developmental psychology,2,2,2,2,2,1,1,,Cuali
22/09/2021,Marker Placement Reliability and Objectivity for Biomechanical Cohort Study: Healthy Aging in Industrial Environment (HAIE-Program 4).,Malus,"Malus, Jan; Skypala, Jiri; Silvernail, Julia Freedman; Uchytil, Jaroslav; Hamill, Joseph; Barot, Tomas; Jandacka, Daniel",2021,10.3390/s21051830,"Sensors (Basel, Switzerland)",2,2,2,2,2,4,1,,Estudio de fiabilidad
06/10/2021,Thyroid Hormone Therapy and Risk of Thyrotoxicosis in Community-Resident Older Adults: Findings from the Baltimore Longitudinal Study of Aging.,Mammen,"Mammen, Jennifer S.; McGready, John; Oxman, Rachael; Chia, Chee W.; Ladenson, Paul W.; Simonsick, Eleanor M.",2015,10.1089/thy.2015.0180,Thyroid : official journal of the American Thyroid Association,2,2,2,2,2,3,1,,
